,ID,POSITION,SKILL,FIELD,POSITION_TYPE,EDUCATION_LEVEL,DURATION,ALLOW_WFH,tags
1353,1354,RUBYONRAILSDEVELOPER,PHP PERL,IT,FT,P,2,0,RUBYONRAILSDEVELOPER PHP PERL
1354,1355,REACTJSDEVELOPER,JULIA FORTRAN,IT,F,BM,1,0,REACTJSDEVELOPER JULIA FORTRAN
1355,1356,MERNSTACKDEVELOPER,COBOL PYTHON FORTRAN,IT,F,M,2,1,MERNSTACKDEVELOPER COBOL PYTHON FORTRAN
1356,1357,PYTHONDEVELOPER,PERL,IT,F,BMP,3,1,PYTHONDEVELOPER PERL
1357,1358,JAVASCRIPTDEVELOPER,RUST,IT,PT,DBMP,6,1,JAVASCRIPTDEVELOPER RUST
1358,1359,DATASCIENTIST,RUST PHP SWIFT,IT,F,BM,6,1,DATASCIENTIST RUST PHP SWIFT
1359,1360,DATASCIENTIST,PERL C# FORTRAN,CS,FT,DBMP,12,1,DATASCIENTIST PERL C# FORTRAN
1360,1361,MEANSTACKDEVELOPER,DART PERL,CS,PT,D,3,1,MEANSTACKDEVELOPER DART PERL
1361,1362,FULLSTACKDEVELOPER,RUBY JULIA JAVA,IT,FT,D,3,1,FULLSTACKDEVELOPER RUBY JULIA JAVA
1362,1363,DATASCIENTIST,SWIFT C/C++,IT,PT,B,12,1,DATASCIENTIST SWIFT C/C++
1363,1364,PRODUCTMANAGER,PYTHON HTML,CS,F,DBMP,2,0,PRODUCTMANAGER PYTHON HTML
1364,1365,PYTHONDEVELOPER,JAVA RUBY C/C++,CS,F,BM,3,1,PYTHONDEVELOPER JAVA RUBY C/C++
1365,1366,MEANSTACKDEVELOPER,FORTRAN RUST,CS,PT,DBM,1,1,MEANSTACKDEVELOPER FORTRAN RUST
1366,1367,MEANSTACKDEVELOPER,JAVA JULIA,IT,FT,DBMP,6,0,MEANSTACKDEVELOPER JAVA JULIA
1367,1368,FULLSTACKDEVELOPER,C/C++ HTML PYTHON,IT,FT,M,2,0,FULLSTACKDEVELOPER C/C++ HTML PYTHON
1368,1369,PYTHONDEVELOPER,FORTRAN R C/C++,CS,PT,B,6,0,PYTHONDEVELOPER FORTRAN R C/C++
1369,1370,JAVASCRIPTDEVELOPER,DART CSS,IT,F,DBM,2,0,JAVASCRIPTDEVELOPER DART CSS
1370,1371,MERNSTACKDEVELOPER,R,IT,F,M,12,0,MERNSTACKDEVELOPER R
1371,1372,RUBYONRAILSDEVELOPER,JAVASCRIPT PERL,CS,FT,MP,12,0,RUBYONRAILSDEVELOPER JAVASCRIPT PERL
1372,1373,DATAANALYST,SWIFT OBJECTIVE-C JULIA,IT,F,DBM,6,1,DATAANALYST SWIFT OBJECTIVE-C JULIA
1373,1374,REACTJSDEVELOPER,RUBY,IT,PT,D,1,1,REACTJSDEVELOPER RUBY
1374,1375,DATASCIENTIST,FORTRAN,IT,F,DBM,3,0,DATASCIENTIST FORTRAN
1375,1376,DATAANALYST,R SWIFT,IT,F,MP,3,1,DATAANALYST R SWIFT
1376,1377,BACKENDDEVELOPER,RUST COBOL DART,CS,F,DBM,3,1,BACKENDDEVELOPER RUST COBOL DART
1377,1378,JAVASCRIPTDEVELOPER,JAVA RUBY,CS,PT,BM,1,0,JAVASCRIPTDEVELOPER JAVA RUBY
1378,1379,DATAANALYST,OBJECTIVE-C PERL,IT,F,BM,6,0,DATAANALYST OBJECTIVE-C PERL
1379,1380,RUBYONRAILSDEVELOPER,JAVASCRIPT KOTLIN PERL,IT,F,DB,6,1,RUBYONRAILSDEVELOPER JAVASCRIPT KOTLIN PERL
1380,1381,JAVASCRIPTDEVELOPER,JULIA C/C++ OBJECTIVE-C,CS,F,DB,12,0,JAVASCRIPTDEVELOPER JULIA C/C++ OBJECTIVE-C
1381,1382,JAVASCRIPTDEVELOPER,COBOL JULIA,CS,PT,DBMP,2,0,JAVASCRIPTDEVELOPER COBOL JULIA
1382,1383,FRONTENDDEVELOPER,SQL RUST C/C++,IT,F,DB,12,0,FRONTENDDEVELOPER SQL RUST C/C++
1383,1384,RUBYONRAILSDEVELOPER,JULIA COBOL,IT,F,D,2,0,RUBYONRAILSDEVELOPER JULIA COBOL
1384,1385,REACTJSDEVELOPER,DART,CS,FT,DB,1,0,REACTJSDEVELOPER DART
1385,1386,MEANSTACKDEVELOPER,C# PYTHON,IT,F,MP,12,1,MEANSTACKDEVELOPER C# PYTHON
1386,1387,BACKENDDEVELOPER,C# PYTHON,CS,FT,BM,1,1,BACKENDDEVELOPER C# PYTHON
1387,1388,PYTHONDEVELOPER,OBJECTIVE-C,CS,F,B,2,1,PYTHONDEVELOPER OBJECTIVE-C
1388,1389,DATAANALYST,HTML COBOL,CS,PT,M,6,1,DATAANALYST HTML COBOL
1389,1390,DATASCIENTIST,JULIA,IT,PT,B,12,1,DATASCIENTIST JULIA
1390,1391,PRODUCTMANAGER,R,CS,PT,P,6,1,PRODUCTMANAGER R
1391,1392,PRODUCTMANAGER,C/C++ PHP,IT,PT,M,3,0,PRODUCTMANAGER C/C++ PHP
1392,1393,DATAANALYST,JULIA PERL,CS,F,P,12,1,DATAANALYST JULIA PERL
1393,1394,FULLSTACKDEVELOPER,CSS PHP DART,CS,FT,DBMP,1,1,FULLSTACKDEVELOPER CSS PHP DART
1394,1395,DATASCIENTIST,DART,CS,FT,DB,12,1,DATASCIENTIST DART
1395,1396,BACKENDDEVELOPER,FORTRAN C# PHP,CS,F,P,1,0,BACKENDDEVELOPER FORTRAN C# PHP
1396,1397,MERNSTACKDEVELOPER,JAVASCRIPT,CS,PT,M,2,1,MERNSTACKDEVELOPER JAVASCRIPT
1397,1398,PRODUCTMANAGER,RUST,IT,PT,M,12,0,PRODUCTMANAGER RUST
1398,1399,DATASCIENTIST,JAVA COBOL RUST,IT,F,DBM,12,1,DATASCIENTIST JAVA COBOL RUST
1399,1400,FULLSTACKDEVELOPER,JAVASCRIPT SQL,IT,F,DBM,3,1,FULLSTACKDEVELOPER JAVASCRIPT SQL
1400,1401,DATAANALYST,RUBY,IT,PT,MP,12,0,DATAANALYST RUBY
1401,1402,JAVASCRIPTDEVELOPER,OBJECTIVE-C C#,CS,FT,DBMP,3,1,JAVASCRIPTDEVELOPER OBJECTIVE-C C#
1402,1403,DATASCIENTIST,C/C++ PYTHON,CS,FT,MP,2,1,DATASCIENTIST C/C++ PYTHON
1403,1404,REACTJSDEVELOPER,RUBY RUST,IT,FT,M,1,0,REACTJSDEVELOPER RUBY RUST
1404,1405,WEBDEVELOPER,PHP CSS PYTHON,IT,FT,BMP,12,0,WEBDEVELOPER PHP CSS PYTHON
1405,1406,BACKENDDEVELOPER,RUST,CS,F,DBM,1,1,BACKENDDEVELOPER RUST
1406,1407,WEBDEVELOPER,C# R,CS,F,M,6,0,WEBDEVELOPER C# R
1407,1408,BACKENDDEVELOPER,PHP RUBY,CS,PT,D,3,1,BACKENDDEVELOPER PHP RUBY
1408,1409,DATASCIENTIST,C/C++,CS,F,BMP,6,1,DATASCIENTIST C/C++
1409,1410,JAVASCRIPTDEVELOPER,HTML,IT,PT,DB,6,0,JAVASCRIPTDEVELOPER HTML
1410,1411,PYTHONDEVELOPER,FORTRAN JAVA DART,IT,FT,BMP,6,0,PYTHONDEVELOPER FORTRAN JAVA DART
1411,1412,FRONTENDDEVELOPER,JULIA KOTLIN,CS,F,DB,2,0,FRONTENDDEVELOPER JULIA KOTLIN
1412,1413,MEANSTACKDEVELOPER,HTML SWIFT OBJECTIVE-C,IT,F,MP,6,0,MEANSTACKDEVELOPER HTML SWIFT OBJECTIVE-C
1413,1414,DATASCIENTIST,HTML RUBY JAVASCRIPT,CS,PT,D,6,1,DATASCIENTIST HTML RUBY JAVASCRIPT
1414,1415,BACKENDDEVELOPER,OBJECTIVE-C RUBY,IT,FT,BMP,6,1,BACKENDDEVELOPER OBJECTIVE-C RUBY
1415,1416,RUBYONRAILSDEVELOPER,CSS,IT,FT,M,12,0,RUBYONRAILSDEVELOPER CSS
1416,1417,WEBDEVELOPER,R,IT,PT,MP,2,1,WEBDEVELOPER R
1417,1418,PYTHONDEVELOPER,SWIFT,IT,FT,DB,12,0,PYTHONDEVELOPER SWIFT
1418,1419,JAVASCRIPTDEVELOPER,JULIA C#,CS,FT,DB,1,1,JAVASCRIPTDEVELOPER JULIA C#
1419,1420,FRONTENDDEVELOPER,JAVASCRIPT JAVA,CS,FT,MP,1,0,FRONTENDDEVELOPER JAVASCRIPT JAVA
1420,1421,WEBDEVELOPER,RUBY PYTHON C#,CS,F,B,1,0,WEBDEVELOPER RUBY PYTHON C#
1421,1422,FRONTENDDEVELOPER,C# RUBY,CS,PT,P,1,0,FRONTENDDEVELOPER C# RUBY
1422,1423,FRONTENDDEVELOPER,OBJECTIVE-C C/C++,CS,FT,DB,1,1,FRONTENDDEVELOPER OBJECTIVE-C C/C++
1423,1424,WEBDEVELOPER,PYTHON,CS,FT,DB,2,1,WEBDEVELOPER PYTHON
1424,1425,JAVASCRIPTDEVELOPER,RUST JULIA SWIFT,IT,F,BM,1,1,JAVASCRIPTDEVELOPER RUST JULIA SWIFT
1425,1426,PRODUCTMANAGER,PYTHON C/C++,IT,PT,P,2,0,PRODUCTMANAGER PYTHON C/C++
1426,1427,BACKENDDEVELOPER,SQL JULIA RUBY,CS,F,BMP,6,0,BACKENDDEVELOPER SQL JULIA RUBY
1427,1428,JAVASCRIPTDEVELOPER,COBOL,IT,PT,BM,2,1,JAVASCRIPTDEVELOPER COBOL
1428,1429,BACKENDDEVELOPER,PERL COBOL,CS,PT,BM,12,1,BACKENDDEVELOPER PERL COBOL
1429,1430,JAVASCRIPTDEVELOPER,KOTLIN HTML JAVA,CS,F,MP,3,0,JAVASCRIPTDEVELOPER KOTLIN HTML JAVA
1430,1431,FULLSTACKDEVELOPER,OBJECTIVE-C PERL,IT,FT,DB,2,1,FULLSTACKDEVELOPER OBJECTIVE-C PERL
1431,1432,RUBYONRAILSDEVELOPER,C/C++,IT,PT,BM,1,0,RUBYONRAILSDEVELOPER C/C++
1432,1433,BACKENDDEVELOPER,CSS,CS,F,DBM,2,1,BACKENDDEVELOPER CSS
1433,1434,FULLSTACKDEVELOPER,OBJECTIVE-C HTML,CS,F,MP,12,0,FULLSTACKDEVELOPER OBJECTIVE-C HTML
1434,1435,DATAANALYST,RUST JULIA R,CS,F,DBM,1,1,DATAANALYST RUST JULIA R
1435,1436,MEANSTACKDEVELOPER,C/C++,IT,F,BM,2,0,MEANSTACKDEVELOPER C/C++
1436,1437,JAVASCRIPTDEVELOPER,PYTHON R,CS,FT,M,1,0,JAVASCRIPTDEVELOPER PYTHON R
1437,1438,MERNSTACKDEVELOPER,DART C# C/C++,IT,FT,D,2,1,MERNSTACKDEVELOPER DART C# C/C++
1438,1439,PRODUCTMANAGER,RUST SQL,IT,FT,P,3,1,PRODUCTMANAGER RUST SQL
1439,1440,MERNSTACKDEVELOPER,PYTHON,CS,FT,MP,2,1,MERNSTACKDEVELOPER PYTHON
1440,1441,RUBYONRAILSDEVELOPER,SWIFT DART,CS,FT,D,6,1,RUBYONRAILSDEVELOPER SWIFT DART
1441,1442,MEANSTACKDEVELOPER,COBOL SWIFT FORTRAN,CS,PT,M,12,1,MEANSTACKDEVELOPER COBOL SWIFT FORTRAN
1442,1443,FULLSTACKDEVELOPER,RUST OBJECTIVE-C JAVASCRIPT,CS,F,P,3,0,FULLSTACKDEVELOPER RUST OBJECTIVE-C JAVASCRIPT
1443,1444,DATAANALYST,SWIFT JAVA HTML,IT,FT,M,6,0,DATAANALYST SWIFT JAVA HTML
1444,1445,PYTHONDEVELOPER,C# DART,CS,PT,DBMP,12,0,PYTHONDEVELOPER C# DART
1445,1446,FRONTENDDEVELOPER,DART COBOL,CS,PT,D,1,0,FRONTENDDEVELOPER DART COBOL
1446,1447,DATAANALYST,SWIFT,IT,F,DB,3,0,DATAANALYST SWIFT
1447,1448,PRODUCTMANAGER,DART,CS,PT,BMP,1,1,PRODUCTMANAGER DART
1448,1449,DATASCIENTIST,PERL,CS,PT,DBMP,6,1,DATASCIENTIST PERL
1449,1450,PRODUCTMANAGER,RUST C#,CS,FT,DBM,1,0,PRODUCTMANAGER RUST C#
1450,1451,RUBYONRAILSDEVELOPER,CSS,IT,FT,BM,2,1,RUBYONRAILSDEVELOPER CSS
1451,1452,JAVASCRIPTDEVELOPER,SWIFT C#,CS,FT,B,2,0,JAVASCRIPTDEVELOPER SWIFT C#
1452,1453,FRONTENDDEVELOPER,R,CS,PT,BMP,2,1,FRONTENDDEVELOPER R
1453,1454,PRODUCTMANAGER,RUBY DART,CS,F,BMP,1,1,PRODUCTMANAGER RUBY DART
1454,1455,PRODUCTMANAGER,DART RUBY,IT,F,DB,2,1,PRODUCTMANAGER DART RUBY
1455,1456,REACTJSDEVELOPER,PERL HTML,IT,F,B,3,1,REACTJSDEVELOPER PERL HTML
1456,1457,FULLSTACKDEVELOPER,JULIA,CS,PT,M,3,0,FULLSTACKDEVELOPER JULIA
1457,1458,RUBYONRAILSDEVELOPER,SWIFT,IT,FT,BM,1,1,RUBYONRAILSDEVELOPER SWIFT
1458,1459,MERNSTACKDEVELOPER,KOTLIN C/C++,IT,PT,DBM,6,1,MERNSTACKDEVELOPER KOTLIN C/C++
1459,1460,MERNSTACKDEVELOPER,CSS,IT,FT,BM,12,0,MERNSTACKDEVELOPER CSS
1460,1461,FRONTENDDEVELOPER,KOTLIN,CS,F,D,12,1,FRONTENDDEVELOPER KOTLIN
1461,1462,WEBDEVELOPER,R KOTLIN DART,CS,PT,DB,1,1,WEBDEVELOPER R KOTLIN DART
1462,1463,MEANSTACKDEVELOPER,C/C++ DART FORTRAN,CS,F,M,12,0,MEANSTACKDEVELOPER C/C++ DART FORTRAN
1463,1464,FRONTENDDEVELOPER,HTML,IT,F,BMP,2,0,FRONTENDDEVELOPER HTML
1464,1465,PRODUCTMANAGER,R RUST SWIFT,IT,F,DB,1,1,PRODUCTMANAGER R RUST SWIFT
1465,1466,DATAANALYST,PYTHON DART,CS,PT,M,6,1,DATAANALYST PYTHON DART
1466,1467,DATASCIENTIST,R,CS,PT,D,2,0,DATASCIENTIST R
1467,1468,PYTHONDEVELOPER,PHP C#,IT,PT,D,2,1,PYTHONDEVELOPER PHP C#
1468,1469,REACTJSDEVELOPER,OBJECTIVE-C,IT,F,BM,6,0,REACTJSDEVELOPER OBJECTIVE-C
1469,1470,PRODUCTMANAGER,COBOL KOTLIN,IT,FT,B,6,0,PRODUCTMANAGER COBOL KOTLIN
1470,1471,PRODUCTMANAGER,KOTLIN,CS,PT,M,1,1,PRODUCTMANAGER KOTLIN
1471,1472,DATASCIENTIST,CSS JAVASCRIPT C#,CS,FT,BMP,1,0,DATASCIENTIST CSS JAVASCRIPT C#
1472,1473,FULLSTACKDEVELOPER,C# FORTRAN RUST,IT,PT,M,12,0,FULLSTACKDEVELOPER C# FORTRAN RUST
1473,1474,JAVASCRIPTDEVELOPER,C/C++,IT,FT,B,2,0,JAVASCRIPTDEVELOPER C/C++
1474,1475,JAVASCRIPTDEVELOPER,KOTLIN CSS JAVA,IT,FT,D,12,1,JAVASCRIPTDEVELOPER KOTLIN CSS JAVA
1475,1476,MERNSTACKDEVELOPER,SWIFT HTML JAVA,IT,FT,DB,2,0,MERNSTACKDEVELOPER SWIFT HTML JAVA
1476,1477,DATASCIENTIST,DART PHP SWIFT,CS,FT,BM,1,0,DATASCIENTIST DART PHP SWIFT
1477,1478,DATASCIENTIST,RUST,CS,FT,DBMP,6,0,DATASCIENTIST RUST
1478,1479,DATASCIENTIST,C# DART OBJECTIVE-C,IT,FT,DBMP,2,1,DATASCIENTIST C# DART OBJECTIVE-C
1479,1480,REACTJSDEVELOPER,RUBY CSS COBOL,IT,FT,B,1,1,REACTJSDEVELOPER RUBY CSS COBOL
1480,1481,RUBYONRAILSDEVELOPER,FORTRAN KOTLIN SQL,IT,F,DBM,2,1,RUBYONRAILSDEVELOPER FORTRAN KOTLIN SQL
1481,1482,DATASCIENTIST,OBJECTIVE-C SQL,IT,FT,D,3,0,DATASCIENTIST OBJECTIVE-C SQL
1482,1483,REACTJSDEVELOPER,PHP,CS,FT,BM,2,1,REACTJSDEVELOPER PHP
1483,1484,DATAANALYST,OBJECTIVE-C,CS,PT,P,1,0,DATAANALYST OBJECTIVE-C
1484,1485,FULLSTACKDEVELOPER,PERL RUST,IT,F,P,3,0,FULLSTACKDEVELOPER PERL RUST
1485,1486,MERNSTACKDEVELOPER,SQL,CS,F,DB,12,0,MERNSTACKDEVELOPER SQL
1486,1487,DATASCIENTIST,SWIFT,IT,FT,P,3,1,DATASCIENTIST SWIFT
1487,1488,BACKENDDEVELOPER,PYTHON JULIA,CS,FT,DBMP,6,0,BACKENDDEVELOPER PYTHON JULIA
1488,1489,PRODUCTMANAGER,SWIFT,IT,FT,B,3,0,PRODUCTMANAGER SWIFT
1489,1490,REACTJSDEVELOPER,HTML C#,IT,F,DBM,3,0,REACTJSDEVELOPER HTML C#
1490,1491,BACKENDDEVELOPER,PHP,IT,F,DB,3,0,BACKENDDEVELOPER PHP
1491,1492,JAVASCRIPTDEVELOPER,RUBY PERL HTML,IT,F,P,1,0,JAVASCRIPTDEVELOPER RUBY PERL HTML
1492,1493,PYTHONDEVELOPER,JULIA,CS,PT,P,12,1,PYTHONDEVELOPER JULIA
1493,1494,RUBYONRAILSDEVELOPER,C/C++,IT,PT,MP,12,1,RUBYONRAILSDEVELOPER C/C++
1494,1495,JAVASCRIPTDEVELOPER,RUBY DART,IT,F,P,12,0,JAVASCRIPTDEVELOPER RUBY DART
1495,1496,FULLSTACKDEVELOPER,C# PHP FORTRAN,CS,PT,DBM,6,0,FULLSTACKDEVELOPER C# PHP FORTRAN
1496,1497,PYTHONDEVELOPER,SWIFT PERL,CS,PT,DB,1,0,PYTHONDEVELOPER SWIFT PERL
1497,1498,MEANSTACKDEVELOPER,HTML SWIFT OBJECTIVE-C,CS,FT,D,6,1,MEANSTACKDEVELOPER HTML SWIFT OBJECTIVE-C
1498,1499,JAVASCRIPTDEVELOPER,JULIA DART PYTHON,CS,F,MP,12,0,JAVASCRIPTDEVELOPER JULIA DART PYTHON
1499,1500,RUBYONRAILSDEVELOPER,RUST RUBY,IT,FT,DBM,1,1,RUBYONRAILSDEVELOPER RUST RUBY
1500,1501,DATASCIENTIST,C# OBJECTIVE-C DART,IT,F,DBMP,2,1,DATASCIENTIST C# OBJECTIVE-C DART
1501,1502,MEANSTACKDEVELOPER,KOTLIN,IT,F,DBM,2,0,MEANSTACKDEVELOPER KOTLIN
1502,1503,FULLSTACKDEVELOPER,COBOL PYTHON JULIA,CS,FT,DBM,12,1,FULLSTACKDEVELOPER COBOL PYTHON JULIA
1503,1504,WEBDEVELOPER,RUBY PHP R,IT,PT,BMP,2,0,WEBDEVELOPER RUBY PHP R
1504,1505,DATASCIENTIST,RUBY PERL JAVASCRIPT,CS,F,P,1,1,DATASCIENTIST RUBY PERL JAVASCRIPT
1505,1506,REACTJSDEVELOPER,JULIA,IT,F,BMP,3,1,REACTJSDEVELOPER JULIA
1506,1507,DATAANALYST,PYTHON PERL,IT,FT,DBM,6,0,DATAANALYST PYTHON PERL
1507,1508,JAVASCRIPTDEVELOPER,RUBY COBOL,IT,F,MP,12,1,JAVASCRIPTDEVELOPER RUBY COBOL
1508,1509,FULLSTACKDEVELOPER,RUBY,IT,F,DB,12,0,FULLSTACKDEVELOPER RUBY
1509,1510,RUBYONRAILSDEVELOPER,PYTHON FORTRAN,CS,FT,MP,3,1,RUBYONRAILSDEVELOPER PYTHON FORTRAN
1510,1511,FULLSTACKDEVELOPER,JAVASCRIPT PYTHON,CS,FT,DBM,2,1,FULLSTACKDEVELOPER JAVASCRIPT PYTHON
1511,1512,WEBDEVELOPER,C#,CS,PT,BM,1,1,WEBDEVELOPER C#
1512,1513,DATAANALYST,JAVA,IT,FT,P,1,0,DATAANALYST JAVA
1513,1514,DATASCIENTIST,KOTLIN JULIA,CS,F,DB,12,1,DATASCIENTIST KOTLIN JULIA
1514,1515,RUBYONRAILSDEVELOPER,FORTRAN PERL,CS,F,P,3,1,RUBYONRAILSDEVELOPER FORTRAN PERL
1515,1516,RUBYONRAILSDEVELOPER,C# SWIFT,IT,PT,DB,12,1,RUBYONRAILSDEVELOPER C# SWIFT
1516,1517,MERNSTACKDEVELOPER,R JAVASCRIPT,IT,FT,MP,2,1,MERNSTACKDEVELOPER R JAVASCRIPT
1517,1518,PYTHONDEVELOPER,SWIFT PHP,CS,PT,DBM,3,1,PYTHONDEVELOPER SWIFT PHP
1518,1519,JAVASCRIPTDEVELOPER,COBOL HTML JULIA,IT,FT,MP,6,1,JAVASCRIPTDEVELOPER COBOL HTML JULIA
1519,1520,PRODUCTMANAGER,RUST PHP,IT,PT,BMP,6,0,PRODUCTMANAGER RUST PHP
1520,1521,DATAANALYST,PERL KOTLIN DART,IT,F,DBM,3,1,DATAANALYST PERL KOTLIN DART
1521,1522,MERNSTACKDEVELOPER,SWIFT,CS,FT,D,1,0,MERNSTACKDEVELOPER SWIFT
1522,1523,PRODUCTMANAGER,JAVA PYTHON,CS,F,M,2,1,PRODUCTMANAGER JAVA PYTHON
1523,1524,BACKENDDEVELOPER,JAVASCRIPT KOTLIN,IT,PT,BMP,12,1,BACKENDDEVELOPER JAVASCRIPT KOTLIN
1524,1525,BACKENDDEVELOPER,JAVA DART,CS,FT,DB,6,1,BACKENDDEVELOPER JAVA DART
1525,1526,BACKENDDEVELOPER,DART,IT,F,DBMP,3,0,BACKENDDEVELOPER DART
1526,1527,MERNSTACKDEVELOPER,FORTRAN C/C++ PHP,CS,FT,B,12,1,MERNSTACKDEVELOPER FORTRAN C/C++ PHP
1527,1528,DATASCIENTIST,C#,IT,F,DBM,6,0,DATASCIENTIST C#
1528,1529,PRODUCTMANAGER,CSS,IT,PT,BMP,12,0,PRODUCTMANAGER CSS
1529,1530,FRONTENDDEVELOPER,COBOL,CS,PT,DB,6,1,FRONTENDDEVELOPER COBOL
1530,1531,JAVASCRIPTDEVELOPER,JULIA DART,CS,FT,DB,6,1,JAVASCRIPTDEVELOPER JULIA DART
1531,1532,DATASCIENTIST,KOTLIN RUST,CS,F,P,3,0,DATASCIENTIST KOTLIN RUST
1532,1533,PRODUCTMANAGER,RUST FORTRAN JAVASCRIPT,IT,FT,BMP,1,1,PRODUCTMANAGER RUST FORTRAN JAVASCRIPT
1533,1534,PYTHONDEVELOPER,OBJECTIVE-C SQL JULIA,CS,PT,DB,3,0,PYTHONDEVELOPER OBJECTIVE-C SQL JULIA
1534,1535,FULLSTACKDEVELOPER,DART PERL OBJECTIVE-C,IT,PT,BMP,6,0,FULLSTACKDEVELOPER DART PERL OBJECTIVE-C
1535,1536,FULLSTACKDEVELOPER,R PHP,CS,PT,DBMP,2,1,FULLSTACKDEVELOPER R PHP
1536,1537,MEANSTACKDEVELOPER,HTML,CS,PT,BMP,12,1,MEANSTACKDEVELOPER HTML
1537,1538,DATAANALYST,PHP KOTLIN,IT,F,D,1,1,DATAANALYST PHP KOTLIN
1538,1539,BACKENDDEVELOPER,PHP R PERL,CS,FT,DB,2,0,BACKENDDEVELOPER PHP R PERL
1539,1540,DATAANALYST,CSS RUBY JAVASCRIPT,CS,PT,MP,12,0,DATAANALYST CSS RUBY JAVASCRIPT
1540,1541,WEBDEVELOPER,C# JAVA C/C++,IT,PT,B,2,1,WEBDEVELOPER C# JAVA C/C++
1541,1542,REACTJSDEVELOPER,JAVA COBOL,CS,PT,DBM,3,0,REACTJSDEVELOPER JAVA COBOL
1542,1543,PRODUCTMANAGER,KOTLIN PYTHON,IT,FT,DBMP,3,0,PRODUCTMANAGER KOTLIN PYTHON
1543,1544,WEBDEVELOPER,OBJECTIVE-C COBOL RUBY,IT,FT,BM,3,1,WEBDEVELOPER OBJECTIVE-C COBOL RUBY
1544,1545,MEANSTACKDEVELOPER,FORTRAN CSS,IT,PT,B,1,1,MEANSTACKDEVELOPER FORTRAN CSS
1545,1546,DATAANALYST,PHP SQL JAVASCRIPT,IT,PT,M,12,1,DATAANALYST PHP SQL JAVASCRIPT
1546,1547,DATASCIENTIST,CSS R PHP,IT,F,DBM,12,1,DATASCIENTIST CSS R PHP
1547,1548,FULLSTACKDEVELOPER,RUBY PERL COBOL,IT,FT,P,6,1,FULLSTACKDEVELOPER RUBY PERL COBOL
1548,1549,WEBDEVELOPER,DART,IT,FT,DB,3,0,WEBDEVELOPER DART
1549,1550,DATAANALYST,SWIFT HTML,CS,F,D,6,0,DATAANALYST SWIFT HTML
1550,1551,PRODUCTMANAGER,CSS,CS,PT,DB,2,0,PRODUCTMANAGER CSS
1551,1552,PYTHONDEVELOPER,HTML SQL,CS,FT,B,2,1,PYTHONDEVELOPER HTML SQL
1552,1553,PRODUCTMANAGER,PERL,IT,PT,P,12,0,PRODUCTMANAGER PERL
1553,1554,MERNSTACKDEVELOPER,RUBY,IT,PT,P,2,1,MERNSTACKDEVELOPER RUBY
1554,1555,FULLSTACKDEVELOPER,PHP,CS,PT,DB,12,0,FULLSTACKDEVELOPER PHP
1555,1556,JAVASCRIPTDEVELOPER,KOTLIN,CS,FT,BM,2,1,JAVASCRIPTDEVELOPER KOTLIN
1556,1557,PYTHONDEVELOPER,C# C/C++,IT,F,BMP,3,0,PYTHONDEVELOPER C# C/C++
1557,1558,MERNSTACKDEVELOPER,SQL,CS,FT,DBMP,6,1,MERNSTACKDEVELOPER SQL
1558,1559,WEBDEVELOPER,JULIA PYTHON,CS,FT,DBM,2,1,WEBDEVELOPER JULIA PYTHON
1559,1560,DATAANALYST,CSS C#,IT,PT,DBMP,12,1,DATAANALYST CSS C#
1560,1561,FRONTENDDEVELOPER,KOTLIN,CS,PT,B,6,1,FRONTENDDEVELOPER KOTLIN
1561,1562,BACKENDDEVELOPER,PYTHON,IT,F,MP,1,0,BACKENDDEVELOPER PYTHON
1562,1563,MERNSTACKDEVELOPER,RUBY JAVA C/C++,IT,PT,DB,2,1,MERNSTACKDEVELOPER RUBY JAVA C/C++
1563,1564,PYTHONDEVELOPER,COBOL,IT,FT,DB,2,1,PYTHONDEVELOPER COBOL
1564,1565,MEANSTACKDEVELOPER,CSS,IT,PT,D,2,0,MEANSTACKDEVELOPER CSS
1565,1566,PRODUCTMANAGER,COBOL JAVASCRIPT,CS,FT,P,2,1,PRODUCTMANAGER COBOL JAVASCRIPT
1566,1567,FULLSTACKDEVELOPER,SWIFT,CS,PT,BMP,12,1,FULLSTACKDEVELOPER SWIFT
1567,1568,DATAANALYST,KOTLIN JAVASCRIPT DART,CS,FT,DB,12,1,DATAANALYST KOTLIN JAVASCRIPT DART
1568,1569,REACTJSDEVELOPER,C/C++,CS,PT,DBM,3,1,REACTJSDEVELOPER C/C++
1569,1570,DATASCIENTIST,DART,IT,FT,D,3,0,DATASCIENTIST DART
1570,1571,RUBYONRAILSDEVELOPER,COBOL KOTLIN JULIA,CS,PT,DBM,2,0,RUBYONRAILSDEVELOPER COBOL KOTLIN JULIA
1571,1572,BACKENDDEVELOPER,CSS C/C++,CS,F,DB,6,0,BACKENDDEVELOPER CSS C/C++
1572,1573,DATASCIENTIST,C/C++,IT,FT,M,12,1,DATASCIENTIST C/C++
1573,1574,FULLSTACKDEVELOPER,RUBY JULIA RUST,CS,PT,DB,1,1,FULLSTACKDEVELOPER RUBY JULIA RUST
1574,1575,PYTHONDEVELOPER,CSS C#,IT,PT,BM,1,1,PYTHONDEVELOPER CSS C#
1575,1576,PYTHONDEVELOPER,PHP JAVA,CS,PT,BM,12,0,PYTHONDEVELOPER PHP JAVA
1576,1577,BACKENDDEVELOPER,SWIFT,IT,PT,DB,6,1,BACKENDDEVELOPER SWIFT
